Record Id,Account Owner.id,Account Owner,Rating,entity_name,Phone,Account Site,Parent Account.id,Parent Account,Website,Ticker Symbol,Industry,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,address,Shipping Street,Billing City,Shipping City,Billing State,Shipping State,postal_code,Shipping Code,Billing Country,Shipping Country,Description,Last Activity Time,Tag,Source,Product Prospect USP,Brands 1 To G,Brands R To Z,Brands H To Q,All Brands,Company Name,Other Brands,GST Number,Company Registered Number,Bank Account Number,Bank Name,SWIFT Code,Last Closed Won Date,Last Closed Lost Date,No. of Closed Won Deals,Change Log Time,Locked,Last Enriched Time,Enrich Status,Country,Category,Business type,Other Category (Pls Specify),Connected To.module,Connected To.id
zcrm_3877682000018871012,zcrm_3877682000039477001,Terence,,M Solutions,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000000325001,Liling Koa,5/6/2022 15:46,11/25/2024 17:05,Blk 23 Haig Road,,,,Singapore,,430023,,,,53062519M,6/19/2025 17:02,,,,,,,,M Solutions,,,,,,,,,,11/25/2024 17:05,FALSE,,,,,,,,
zcrm_3877682000018872001,zcrm_3877682000016366001,William Chin,,December Holding Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000032777001,Enver Neo,5/6/2022 15:43,2/29/2024 9:52,21 Bukit Batok Crescent,,,,Singapore,,658065,,,,202006875G,7/24/2025 10:59,,,,,,,,December Holding Pte Ltd,,,,,,,2/29/2024,,,,FALSE,,,,,,,,
zcrm_3877682000018976005,zcrm_3877682000016366001,William Chin,,Mrs. White,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,5/11/2022 13:39,5/11/2022 13:39,310B Anchorvale Road,,,,Singapore,,542310,,,,,5/11/2022 13:39,,,,,,,,Mrs. White,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000018998029,zcrm_3877682000039477001,Terence,,Munbakes Cookies,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000000325001,Liling Koa,5/12/2022 16:48,11/25/2024 16:13,Blk 544 Woodlands Drive 16,,,,Singapore,,730544,,,,53442665D,6/19/2025 17:02,,,,,,,,Munbakes Cookies,,,,,,,,,,11/25/2024 16:13,FALSE,,,,,,,,
zcrm_3877682000019000011,zcrm_3877682000016366001,William Chin,,Spacio TCM Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,5/12/2022 13:35,5/12/2022 13:35,24 Sin Ming Lane,,,,Singapore,,573970,,,,,5/12/2022 13:35,,,,,,,,Spacio TCM Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000019103003,zcrm_3877682000016366001,William Chin,,SingCapital Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000000325001,Liling Koa,5/18/2022 11:35,6/7/2023 16:42,480 Lorong 6 Toa Payoh,,,,Singapore,,310480,,,,,8/12/2025 11:57,,,,,,,,SingCapital Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000019180008,zcrm_3877682000032778001,Dylan,,The Wholesome Bubs Pte Ltd,98294571,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000000325001,Liling Koa,5/20/2022 11:02,2/9/2024 11:08,116 Changi Road,,,,Singapore,,419718,,,,202204939H,6/20/2025 18:01,,,,,,,,The Wholesome Bubs Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000019183012,zcrm_3877682000016366001,William Chin,,Slim D'Madames,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,5/20/2022 17:03,5/20/2022 17:03,1 Tanjong Pagar Plaza,,,,Singapore,,82001,,,,53450006D,5/20/2022 17:03,,,,,,,,Slim D'Madames,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000019221061,zcrm_3877682000016366001,William Chin,,Schonemama,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,5/24/2022 17:04,5/24/2022 17:04,1 Irving Place,,,,Singapore,,369546,,,,201623012E,6/26/2025 17:52,,,,,,,,Schonemama,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000019472068,zcrm_3877682000016366001,William Chin,,JF Elite Gadget Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,6/7/2022 11:40,6/7/2022 11:40,57 Ubi Avenue 1,,,,Singapore,,408936,,,,,6/7/2022 11:40,,,,,,,,JF Elite Gadget Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000019495002,zcrm_3877682000016366001,William Chin,,Puttot Singapore Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,6/8/2022 9:55,6/8/2022 9:55,30 Kallang Place,,,,Singapore,,339139,,,,201704398Z,6/8/2022 9:55,,,,,,,,Puttot Singapore Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000019496001,zcrm_3877682000016366001,William Chin,,BabyCloset.Sg,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000000325001,Liling Koa,6/8/2022 9:48,6/7/2023 16:42,106 Pasir Ris Street 12,,,,Singapore,,510106,,,,53426839X,8/13/2024 15:27,,,,,,,,BabyCloset.Sg,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000019496016,zcrm_3877682000016366001,William Chin,,Linghur Pte Ltd,,,,,www.babyluxe.sg,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000000325001,Liling Koa,6/8/2022 10:00,6/7/2023 16:42,47 Kallang Pudding Road,,,,Singapore,,349318,,,,201608903Z,6/7/2023 16:42,,,,,,,,Linghur Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000019557010,zcrm_3877682000016366001,William Chin,,DTB Distribution Pte Ltd,,,,,https://sanosan.com/,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000000325001,Liling Koa,6/10/2022 12:56,6/7/2023 16:42,134 Joo Seng Road,,,,Singapore,,368359,,,,201802866D,2/2/2024 10:28,,,,,,,,DTB Distribution Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000019586025,zcrm_3877682000016366001,William Chin,,Princeton Sg Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,6/13/2022 18:07,6/13/2022 18:07,2 Gambas Crescent,,,,Singapore,,757044,,,,202219000C,6/19/2025 17:10,,,,,,,,Princeton Sg Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000019597021,zcrm_3877682000016366001,William Chin,,BUBI Vietnam Joint stock Company,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,6/13/2022 17:59,6/13/2022 17:59,"439B Võ Văn Tần,",,Ho Chih Minh City,,Vietnam,,70000,,,,,6/13/2022 17:59,,,,,,,,BUBI Vietnam Joint stock Company,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000019613027,zcrm_3877682000016366001,William Chin,,Kao Singapore Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,6/16/2022 14:43,6/16/2022 14:43,83 Clemenceau Ave,,,,Singapore,,239920,,,,198800984D,6/16/2022 14:43,,,,,,,,Kao Singapore Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000019624006,zcrm_3877682000016366001,William Chin,,The Cotton Tale LLP,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,6/15/2022 11:05,6/15/2022 11:05,601 Hougang Avenue 4,,,,Singapore,,530601,,,,T19LL0680H,6/19/2025 17:10,,,,,,,,The Cotton Tale LLP,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000019745001,zcrm_3877682000016366001,William Chin,,Sky Builder & Exhibition Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,6/22/2022 18:00,6/22/2022 18:00,7 Mandai Link,,,,Singapore,,728653,,,,,6/22/2022 18:00,,,,,,,,Sky Builder & Exhibition Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000019749005,zcrm_3877682000016366001,William Chin,,Blush By EBlush By Ezannzann,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,6/23/2022 11:23,6/23/2022 11:23,144A East Coast Rpad,,,,Singapore,,428834,,,,53417521W,,,,,,,,,Blush By Ezann,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000019773001,zcrm_3877682000016366001,William Chin,,Muse & Motif Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,6/23/2022 15:13,6/23/2022 15:13,2 Sims Close,,,,Singapore,,387298,,,,,6/23/2022 15:13,,,,,,,,Muse & Motif Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000019833018,zcrm_3877682000016366001,William Chin,,Momentous Hallmark Group,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,6/27/2022 12:28,6/27/2022 12:28,111 Somerset Road,,,,Singapore,,238164,,,,,8/5/2019 15:32,,,,,,,,Momentous Hallmark Group,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020440001,zcrm_3877682000016366001,William Chin,,My Little Tomato LLP,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,7/26/2022 9:44,7/26/2022 9:44,,,,,,,,,,,,3/21/2024 14:26,,,,,,,,My Little Tomato LLP,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020491003,zcrm_3877682000016366001,William Chin,,Funky Creations,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,7/29/2022 8:27,7/29/2022 8:27,14 Arumugam Road,,,,Singapore,,409959,,,,53243257J,7/29/2022 8:27,,,,,,,,Funky Creations,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020491013,zcrm_3877682000016366001,William Chin,,He Or She Baby Sdn Bhd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,7/29/2022 10:48,7/29/2022 10:48,36B Jalan Teo Joo,,Triang,,Pahang,,28300,,,,,7/29/2022 10:48,,,,,,,,He Or She Baby Sdn Bhd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020492001,zcrm_3877682000016366001,William Chin,,Binary Arrows Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,7/29/2022 8:25,7/29/2022 8:25,30 Boon Lay Way,,,,Singapore,,609957,,,,,7/29/2022 8:25,,,,,,,,Binary Arrows Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020493014,zcrm_3877682000016366001,William Chin,,House of Holly Pte Ltd,,,,,https://houseofholly.com.sg/,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000032778001,Dylan,7/29/2022 10:50,2/27/2024 15:35,11 Duke's Road,,,,Singapore,,268893,,,,202109666H,2/27/2024 15:35,,,,,,,,House of Holly Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020494003,zcrm_3877682000016366001,William Chin,,Emway Singapore Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,7/29/2022 8:52,7/29/2022 8:52,,,,,,,,,,,,,,,,,,,,Emway Singapore Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020494013,zcrm_3877682000016366001,William Chin,,Bella Mama,,,,,www.bellamama.com.sg,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000000325001,Liling Koa,7/29/2022 10:43,6/7/2023 16:43,464A Bukit Batok West Avenue 8,,,,Singapore,,651464,,,,53445242J,6/7/2023 16:43,,,,,,,,Bella Mama,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020494020,zcrm_3877682000016366001,William Chin,,The Gifting Company Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,7/29/2022 10:58,7/29/2022 10:58,10 Anson Road,,,,Singapore,,79903,,,,202215948E,7/29/2022 10:58,,,,,,,,The Gifting Company Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020499001,zcrm_3877682000026704001,Alanis Chin,,Empower Plus Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000000241001,Faith Chua,7/29/2022 10:45,2/16/2024 12:49,45 Jalan Pemimpin,,,,Singapore 577197,,,,,,202008140E,6/19/2025 17:02,,,,,,,,Empower Plus Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020537006,zcrm_3877682000016366001,William Chin,,Spark Foundry,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,8/2/2022 15:05,8/2/2022 15:05,60 Anson Road,,,,,,79914,,,,53042300J,8/2/2022 15:05,,,,,,,,Spark Foundry,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020563005,zcrm_3877682000039477001,Terence,,Little Splashes Aquatics,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000000325001,Liling Koa,8/3/2022 15:19,11/25/2024 15:21,207 Balestier Road,,,,Singapore,,329683,,,,,11/25/2024 15:21,,,,,,,,Little Splashes Aquatics,,,,,,,,,,11/25/2024 15:21,FALSE,,,,,,,,
zcrm_3877682000020563010,zcrm_3877682000016366001,William Chin,,Jam Group,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,8/3/2022 15:32,8/3/2022 15:32,61 Ubi Road 1,,,,Singapore,,408727,,,,,8/3/2022 15:32,,,,,,,,Jam Group,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020572005,zcrm_3877682000016366001,William Chin,,HBS Empire Group Sdn Bhd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,8/3/2022 15:26,8/3/2022 15:26,No 35 Block E Diamond Square,,,,Kuala Lumpur,,53100,,,,,8/3/2022 15:26,,,,,,,,HBS Empire Group Sdn Bhd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020573001,zcrm_3877682000016366001,William Chin,,New York Skin Solutions (S) Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,8/3/2022 13:55,8/3/2022 13:55,2 Jurong East Street 21,,,,,,609601,,,,201714921Z,6/30/2023 11:53,,,,,,,,New York Skin Solutions (S) Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020595018,zcrm_3877682000016366001,William Chin,,Growing Up Supplies Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,8/5/2022 11:02,8/5/2022 11:02,28 Sin Ming Lane,,,,Singapore,,573972,,,,Growing Up Supplies Pte Ltd,8/5/2022 11:02,,,,,,,,Growing Up Supplies Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020595023,zcrm_3877682000016366001,William Chin,,Mami & Babi Essentials,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,8/5/2022 11:05,8/5/2022 11:05,Tuas South Avenue 6,,,,Singapore,,637021,,,,53437501D,12/12/2024 15:04,,,,,,,,Mami & Babi Essentials,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020663001,zcrm_3877682000016366001,William Chin,,Nature One Dairy Pty Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000022072001,Jean Teo,8/10/2022 12:09,6/30/2023 14:49,12 Capital Place,,,,Australia,,VIC 3201,,,,,8/13/2024 16:21,,,,,,,,Nature One Dairy Pty Ltd,,,,,,,6/30/2023,,,,FALSE,,,,,,,,
zcrm_3877682000020704001,zcrm_3877682000016366001,William Chin,,Jovial Bubs,,,,,www.jovialbubs.com,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000000325001,Liling Koa,8/12/2022 9:28,6/7/2023 16:41,239 Yishun Ring Road,,,,Singapore,,760239,,,,53446142E,6/7/2023 16:41,,,,,,,,Jovial Bubs,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020706001,zcrm_3877682000039477001,Terence,,Rocket Marketing (M) Sdn. Bhd.,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000000325001,Liling Koa,8/12/2022 9:30,11/25/2024 16:13,33 Jalan Utama 2/18,,Puchong,,Selangor,,47120,,Malaysia,,,8/12/2025 12:00,,,,,,,,Rocket Marketing (M) Sdn Bhd,,,,,,,,,,11/25/2024 16:13,FALSE,,,,,,,,
zcrm_3877682000020783023,zcrm_3877682000016366001,William Chin,,Ozono Pte Ltd,,,,,www.ozono.asia,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000000325001,Liling Koa,8/18/2022 15:18,6/7/2023 16:41,3 Senang Crescent,,,,Singapore,,416577,,,,202125338Z,6/7/2023 16:41,,,,,,,,Ozono Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020783028,zcrm_3877682000016366001,William Chin,,Soft Spot Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,8/18/2022 15:29,8/18/2022 15:29,1002 Jalan Bukit Merah,,,,Singapore,,159456,,,,,8/18/2022 15:29,,,,,,,,Soft Spot Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020785031,zcrm_3877682000016366001,William Chin,,Vivon Sg,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000000325001,Liling Koa,8/18/2022 15:33,6/7/2023 16:49,12 Sims Drive,,,,Singapore,,387391,,,,53377111X,6/7/2023 16:49,,,,,,,,Vivon Sg,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020792009,zcrm_3877682000016366001,William Chin,,One Heart Cleaning Pte Ltd,,,,,https://www.oneheartcleaning.com.sg/,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000000325001,Liling Koa,8/18/2022 15:12,6/7/2023 16:41,7030 Ang Mo Kio Avenue 5,,,,Singapore,,569880,,,,201713336D,6/7/2023 16:41,,,,,,,,One Heart Cleaning Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020885015,zcrm_3877682000032778001,Dylan,,Hong Yang Hoo Pharma S/B,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000000241001,Faith Chua,8/25/2022 9:13,2/9/2024 11:46,429 Lebuh Pantai,,George Town,,Pulau Pinang,,10300,,Malaysia,,,8/13/2024 15:27,,,,,,,,Hong Yang Hoo Pharma Sdn Bhd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020885028,zcrm_3877682000016366001,William Chin,,Love By Wander,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,8/25/2022 9:44,8/25/2022 9:44,,,,,,,,,,,,,,,,,,,,Love By Wander,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020886007,zcrm_3877682000039477001,Terence,,Falah Enterprise,,,,,Biteybitzofficial.com,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000000325001,Liling Koa,8/25/2022 8:21,11/25/2024 17:04,111 Pasir Ris Grove,,,,Singapore,,518170,,,,53419426E,11/26/2024 16:57,,,,,,,,Falah Enterprise,,,,,,,,,,11/25/2024 17:04,FALSE,,,,,,,,
zcrm_3877682000020891021,zcrm_3877682000016366001,William Chin,,Navashya Consumer Products Private Limited,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,8/25/2022 8:39,8/25/2022 8:39,"1704, 17th Floor, B Wing,",,,,,,400601,,India,,,8/12/2025 12:04,,,,,,,,Navashya Consumer Products Private Limited,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020891061,zcrm_3877682000016366001,William Chin,,Elebe Lifestyle Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,8/25/2022 9:01,8/25/2022 9:01,68 Circular Road,,,,Singapore,,49422,,,,202210677G,,,,,,,,,Elebe Lifestyle Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020891066,zcrm_3877682000016366001,William Chin,,Fit Mum Kitchen Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,8/25/2022 9:05,8/25/2022 9:05,80 Jalan Daud,,,,,,419591,,,,202125025K,,,,,,,,,Fit Mum Kitchen Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020891095,zcrm_3877682000016366001,William Chin,,Meizi Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,8/25/2022 10:40,8/25/2022 10:40,Blk 106 Clementi Street 12,,,,,,120106,,Singapore,,200416655N,8/25/2022 10:40,,,,,,,,Meizi Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000020899020,zcrm_3877682000039477001,Terence,,LLW Private Limited,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000000325001,Liling Koa,8/25/2022 9:41,11/25/2024 16:59,71 Lorong 23 Geylang,,,,,,388386,,Singapore,,202001612G,11/26/2024 16:41,,,,,,,,LLW Private Limited,,,,,,,,,,11/25/2024 16:59,FALSE,,,,,,,,
zcrm_3877682000020900060,zcrm_3877682000032777001,Enver Neo,,Ohana Ohana,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000000325001,Liling Koa,8/25/2022 10:03,2/9/2024 10:45,239 Jurong East Street 21,,,,,,600239,,Singapore,,53432616A,9/12/2024 8:53,,,,,,,,Ohana Ohana,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000021044007,zcrm_3877682000016366001,William Chin,,Ercohs Agricultural Corporation Co Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,9/1/2022 12:45,9/1/2022 12:45,329 Donandong-ro,,,,,,,,south k,,,9/1/2022 12:45,,,,,,,,Ercohs Agricultural Corporation Co Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000021044017,zcrm_3877682000016366001,William Chin,,Nanny Street Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,9/1/2022 12:54,9/1/2022 12:54,300 Tampines Avenue 5,,,,,,529653,,Singapore,,201813668K,6/8/2023 10:54,,,,,,,,Nanny Street Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000021049004,zcrm_3877682000016366001,William Chin,,Kwang Hwee Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,9/1/2022 12:50,9/1/2022 12:50,No 9 Tagore Lane,,,,,,787472,,Singapore,,202126378G,9/1/2022 12:50,,,,,,,,Kwang Hwee Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000021094013,zcrm_3877682000016366001,William Chin,,Tule Digital Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,9/5/2022 17:21,9/5/2022 17:21,"10 ANSON ROAD
#10-11
INTERNATIONAL PLAZA",,,,,,79903,,singapore,,,,,,,,,,,Tule Digital Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000021095004,zcrm_3877682000016366001,William Chin,,SG Baby and Mom,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,9/5/2022 12:39,9/5/2022 12:39,10 Anson Road,,,,,,79903,,Singapore,,201835503N,9/5/2022 12:39,,,,,,,,SG Baby and Mom,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000021142004,zcrm_3877682000016366001,William Chin,,Joybaby,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,9/7/2022 13:34,9/7/2022 13:34,Blk 697C Jurong West Central 3,,,,,,643697,,Singapore,,53318610B,9/7/2022 13:34,,,,,,,,Joybaby,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000021230005,zcrm_3877682000016366001,William Chin,,Point of Care Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,9/12/2022 12:43,9/12/2022 12:43,41 Hume Avenue,,,,,,598738,,Singapore,,201412789K,9/12/2022 12:43,,,,,,,,Point of Care Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000021266002,zcrm_3877682000016366001,William Chin,,Ban Leong Technologies Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,9/13/2022 14:17,9/13/2022 14:17,150 Ubi Avenue 4,,,,,,408825,,Singapore,,199303898C,9/13/2022 14:17,,,,,,,,Ban Leong Technologies Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000021300007,zcrm_3877682000016366001,William Chin,,Eternal Mark Singapore Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000032777001,Enver Neo,9/15/2022 14:25,7/24/2025 10:50,10 Anson Road,,,,,,79903,,Singapore,,,7/24/2025 10:50,,,,,,,,Eternal Mark Singapore Pte Ltd,,,,,,,7/24/2025,,,7/24/2025 10:50,FALSE,,,,,,,,
zcrm_3877682000021307004,zcrm_3877682000016366001,William Chin,,X-tension Marketing Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,9/15/2022 8:30,9/15/2022 8:30,Blk 5 Ang Mo Kio Industrial Park 2A,,,,,,567760,,Singapore,,,9/15/2022 8:30,,,,,,,,X-tension Marketing Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000021347005,zcrm_3877682000016366001,William Chin,,Li An Foodstuff Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,9/19/2022 8:20,9/19/2022 8:20,75 Tuas View Walk 1,,,,,,637615,,Singapore,,198700655H,3/4/2024 10:50,,,,,,,,Li An Foodstuff Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000021371003,zcrm_3877682000016366001,William Chin,,Baby Feeds (SG) Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,9/20/2022 11:04,9/20/2022 11:04,81 Tagore Lane,,,,,,787502,,Singapore,,,9/20/2022 11:04,,,,,,,,Baby Feeds (SG) Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000021466006,zcrm_3877682000016366001,William Chin,,Koalabie,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,9/26/2022 8:32,9/26/2022 8:32,12 Choa Chu Kang Grove,,,,,,688208,,Singapore,,53427987B,11/25/2022 13:41,,,,,,,,Koalabie,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000021470001,zcrm_3877682000016366001,William Chin,,The Infactory,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,9/26/2022 8:45,9/26/2022 8:45,18 Kaki Bukit Road,,,,,,415978,,Singapore,,53400476L,8/13/2024 15:27,,,,,,,,The Infactory,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000021470010,zcrm_3877682000016366001,William Chin,,Water Carnival Pte Ltd,,,,,,,,zcrm_3877682000016366001,William Chin,zcrm_3877682000016366001,William Chin,9/26/2022 8:55,9/26/2022 8:55,21 Kallang Avenue,,,,,,339412,,Singapore,,,9/26/2022 8:55,,,,,,,,Water Carnival Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
